invoice_id,customer_id,customer_name,segment,issue_date,terms,due_date,amount,paid_date,days_late
SO-202512-00840,CUST-043,Quarry Provisions,Independent Restaurant,2025-12-12,Net 30,2026-01-11,56625.64,2026-01-16,5
SO-202512-00841,CUST-044,Fairhaven Provisions,Distributor Resale,2025-12-15,Net 15,2025-12-30,46251.98,2026-01-06,7
SO-202512-00842,CUST-045,Weldon Grill,Hotel & Hospitality,2025-12-06,Net 30,2026-01-05,46757.34,2026-01-13,8
SO-202512-00843,CUST-046,Fairhaven Bistro,Institutional,2025-12-05,Net 30,2026-01-04,33930.54,2026-01-23,19
SO-202512-00844,CUST-023,Ashford Grill,Independent Restaurant,2025-12-28,Net 30,2026-01-27,22401.78,2026-02-01,5
SO-202512-00845,CUST-035,Hollow Tavern,Independent Restaurant,2025-12-14,Net 45,2026-01-28,21753.07,2026-02-05,8
SO-202512-00846,CUST-022,Ockham Provisions,Distributor Resale,2025-12-25,Net 45,2026-02-08,19876.02,2026-02-16,8
SO-202512-00847,CUST-020,Rushmoor Provisions,Independent Restaurant,2025-12-08,Net 30,2026-01-07,24100.43,2026-01-14,7
SO-202512-00848,CUST-042,Tarleton Grill,Independent Restaurant,2025-12-20,Net 15,2026-01-04,27486.59,2026-01-06,2
SO-202512-00849,CUST-029,Pine Bistro,Hotel & Hospitality,2025-12-28,Net 45,2026-02-11,30993.31,2026-02-13,2
SO-202512-00850,CUST-036,Tarleton Food Hall,Independent Restaurant,2025-12-09,Net 30,2026-01-08,20557.05,2026-01-14,6
SO-202601-00851,CUST-001,Copper Fork Group,Restaurant Group,2026-01-05,Net 45,2026-02-19,107351.83,2026-02-19,0
SO-202601-00852,CUST-002,Harborline Hospitality,Hotel & Hospitality,2026-01-08,Net 30,2026-02-07,71672.82,2026-02-12,5
SO-202601-00853,CUST-003,Vaughn & Sons Restaurant Co,Restaurant Group,2026-01-31,Net 45,2026-03-17,57392.09,2026-03-16,-1
SO-202601-00854,CUST-004,Meridian Public Schools,Institutional,2026-01-30,Net 60,2026-03-31,74257.52,2026-04-17,17
SO-202601-00855,CUST-005,Bright Harbor Hotels,Hotel & Hospitality,2026-01-20,Net 30,2026-02-19,53984.32,2026-02-22,3
SO-202601-00856,CUST-006,Ridgeline Kitchens Group,Restaurant Group,2026-01-05,Net 30,2026-02-04,50925.93,2026-02-11,7
SO-202601-00857,CUST-007,Ashgrove Dining Partners,Restaurant Group,2026-01-24,Net 45,2026-03-10,33843.79,2026-03-11,1
SO-202601-00858,CUST-008,Northfield Medical Center,Institutional,2026-01-05,Net 60,2026-03-06,43002.66,2026-03-12,6
SO-202601-00859,CUST-009,Stonecrest Resale Supply,Distributor Resale,2026-01-31,Net 30,2026-03-02,34545.23,2026-03-13,11
SO-202601-00860,CUST-010,Lakeside Catering Co,Independent Restaurant,2026-01-28,Net 30,2026-02-27,25940.08,2026-03-07,8
SO-202601-00861,CUST-011,Sutton Kitchen,Institutional,2026-01-02,Net 45,2026-02-16,15218.14,2026-02-26,10
SO-202601-00862,CUST-012,Pendry Bistro,Institutional,2026-01-22,Net 45,2026-03-08,30902.96,2026-03-14,6
SO-202601-00863,CUST-013,Brackley Public House,Restaurant Group,2026-01-21,Net 15,2026-02-05,39757.49,2026-02-09,4
SO-202601-00864,CUST-014,Sutton Dining Co,Hotel & Hospitality,2026-01-26,Net 30,2026-02-25,13482.67,2026-02-28,3
SO-202601-00865,CUST-015,Pelham Dining Co,Restaurant Group,2026-01-11,Net 15,2026-01-26,33662.14,2026-01-25,-1
SO-202601-00866,CUST-016,Marbury Food Hall,Restaurant Group,2026-01-15,Net 30,2026-02-14,27525.66,2026-02-24,10
SO-202601-00867,CUST-017,Weldon Kitchen,Distributor Resale,2026-01-04,Net 30,2026-02-03,37042.05,2026-02-01,-2
SO-202601-00868,CUST-018,Pine Kitchen,Independent Restaurant,2026-01-05,Net 30,2026-02-04,48423.97,2026-02-13,9
SO-202601-00869,CUST-019,Birch Provisions,Independent Restaurant,2026-01-15,Net 30,2026-02-14,36937.72,2026-02-17,3
SO-202601-00870,CUST-020,Rushmoor Provisions,Independent Restaurant,2026-01-23,Net 30,2026-02-22,20771.43,2026-02-27,5
SO-202601-00871,CUST-021,Quarry Provisions,Independent Restaurant,2026-01-11,Net 15,2026-01-26,29199.18,2026-01-31,5
SO-202601-00872,CUST-022,Ockham Provisions,Distributor Resale,2026-01-04,Net 45,2026-02-18,13736.01,2026-03-01,11
SO-202601-00873,CUST-023,Ashford Grill,Independent Restaurant,2026-01-04,Net 30,2026-02-03,31207.31,2026-02-08,5
SO-202601-00874,CUST-024,Hollow Kitchen,Independent Restaurant,2026-01-17,Net 30,2026-02-16,20340.93,2026-02-21,5
SO-202601-00875,CUST-025,Pendry Food Hall,Restaurant Group,2026-01-15,Net 15,2026-01-30,22592.12,2026-02-01,2
SO-202601-00876,CUST-026,Old Tavern,Institutional,2026-01-26,Net 30,2026-02-25,30050.8,2026-03-13,16
SO-202601-00877,CUST-027,Wexley Dining Co,Hotel & Hospitality,2026-01-09,Net 30,2026-02-08,42456.1,2026-02-09,1
SO-202601-00878,CUST-028,Gilman Food Hall,Independent Restaurant,2026-01-07,Net 45,2026-02-21,40687.92,2026-02-23,2
SO-202601-00879,CUST-029,Pine Bistro,Hotel & Hospitality,2026-01-31,Net 45,2026-03-17,24902.88,2026-03-25,8
SO-202601-00880,CUST-030,Norwood Food Hall,Independent Restaurant,2026-01-22,Net 15,2026-02-06,24675.4,2026-02-06,0
SO-202601-00881,CUST-031,Sutton Eatery,Independent Restaurant,2026-01-28,Net 30,2026-02-27,17837.1,2026-03-04,5
SO-202601-00882,CUST-032,Ashford Dining Co,Institutional,2026-01-24,Net 30,2026-02-23,29758.47,2026-03-04,9
SO-202601-00883,CUST-033,Norwood Tavern,Independent Restaurant,2026-01-10,Net 15,2026-01-25,27245.73,2026-01-31,6
SO-202601-00884,CUST-034,Ravensworth Eatery,Independent Restaurant,2026-01-31,Net 15,2026-02-15,30488.65,2026-02-27,12
SO-202601-00885,CUST-035,Hollow Tavern,Independent Restaurant,2026-01-07,Net 45,2026-02-21,29312.27,2026-03-01,8
SO-202601-00886,CUST-036,Tarleton Food Hall,Independent Restaurant,2026-01-21,Net 30,2026-02-20,15764.62,2026-02-28,8
SO-202601-00887,CUST-037,Tarleton Grill,Institutional,2026-01-05,Net 45,2026-02-19,28555.33,2026-03-02,11
SO-202601-00888,CUST-038,Old Tavern,Independent Restaurant,2026-01-08,Net 15,2026-01-23,17917.48,2026-02-04,12
SO-202601-00889,CUST-039,Hartwell Kitchen,Institutional,2026-01-14,Net 15,2026-01-29,33301.09,2026-02-12,14
SO-202601-00890,CUST-040,Marlow Hospitality Group,Restaurant Group,2026-01-07,Net 30,2026-02-06,24464.74,2026-02-12,6
SO-202601-00891,CUST-041,Quarry Dining Co,Distributor Resale,2026-01-08,Net 15,2026-01-23,31518.02,2026-01-26,3
SO-202601-00892,CUST-042,Tarleton Grill,Independent Restaurant,2026-01-05,Net 15,2026-01-20,23980.36,2026-01-15,-5
SO-202601-00893,CUST-043,Quarry Provisions,Independent Restaurant,2026-01-13,Net 30,2026-02-12,33739.32,2026-02-18,6
SO-202601-00894,CUST-044,Fairhaven Provisions,Distributor Resale,2026-01-15,Net 15,2026-01-30,22321.06,2026-02-02,3
SO-202601-00895,CUST-045,Weldon Grill,Hotel & Hospitality,2026-01-12,Net 30,2026-02-11,30612.81,2026-02-21,10
SO-202601-00896,CUST-046,Fairhaven Bistro,Institutional,2026-01-09,Net 30,2026-02-08,20453.7,2026-02-25,17
SO-202601-00897,CUST-023,Ashford Grill,Independent Restaurant,2026-01-30,Net 30,2026-03-01,24750.95,2026-03-05,4
SO-202601-00898,CUST-035,Hollow Tavern,Independent Restaurant,2026-01-02,Net 45,2026-02-16,21393.59,2026-02-25,9
SO-202601-00899,CUST-022,Ockham Provisions,Distributor Resale,2026-01-06,Net 45,2026-02-20,18983.11,2026-02-27,7
SO-202601-00900,CUST-020,Rushmoor Provisions,Independent Restaurant,2026-01-14,Net 30,2026-02-13,25220.54,2026-02-22,9
SO-202601-00901,CUST-042,Tarleton Grill,Independent Restaurant,2026-01-01,Net 15,2026-01-16,23067.09,2026-01-16,0
SO-202601-00902,CUST-029,Pine Bistro,Hotel & Hospitality,2026-01-29,Net 45,2026-03-15,23409.07,2026-03-16,1
SO-202601-00903,CUST-036,Tarleton Food Hall,Independent Restaurant,2026-01-19,Net 30,2026-02-18,25754.82,2026-02-23,5
SO-202602-00904,CUST-001,Copper Fork Group,Restaurant Group,2026-02-25,Net 45,2026-04-11,86919.63,2026-04-11,0
SO-202602-00905,CUST-002,Harborline Hospitality,Hotel & Hospitality,2026-02-11,Net 30,2026-03-13,78279.42,2026-03-22,9
SO-202602-00906,CUST-003,Vaughn & Sons Restaurant Co,Restaurant Group,2026-02-01,Net 45,2026-03-18,77530.67,2026-03-20,2
SO-202602-00907,CUST-004,Meridian Public Schools,Institutional,2026-02-15,Net 60,2026-04-16,61011.15,2026-04-30,14
SO-202602-00908,CUST-005,Bright Harbor Hotels,Hotel & Hospitality,2026-02-11,Net 30,2026-03-13,61836.25,2026-03-11,-2
SO-202602-00909,CUST-006,Ridgeline Kitchens Group,Restaurant Group,2026-02-13,Net 30,2026-03-15,48142.01,2026-03-18,3
SO-202602-00910,CUST-007,Ashgrove Dining Partners,Restaurant Group,2026-02-03,Net 45,2026-03-20,57221.62,2026-03-27,7
SO-202602-00911,CUST-008,Northfield Medical Center,Institutional,2026-02-05,Net 60,2026-04-06,34078.57,2026-04-09,3
SO-202602-00912,CUST-009,Stonecrest Resale Supply,Distributor Resale,2026-02-21,Net 30,2026-03-23,28712.12,2026-04-03,11
SO-202602-00913,CUST-010,Lakeside Catering Co,Independent Restaurant,2026-02-14,Net 30,2026-03-16,31059.92,2026-03-20,4
SO-202602-00914,CUST-011,Sutton Kitchen,Institutional,2026-02-12,Net 45,2026-03-29,14491.25,2026-04-13,15
SO-202602-00915,CUST-012,Pendry Bistro,Institutional,2026-02-19,Net 45,2026-04-05,27188.14,2026-04-12,7
SO-202602-00916,CUST-013,Brackley Public House,Restaurant Group,2026-02-01,Net 15,2026-02-16,35000.77,2026-02-23,7
SO-202602-00917,CUST-014,Sutton Dining Co,Hotel & Hospitality,2026-02-09,Net 30,2026-03-11,9615.89,2026-03-20,9
SO-202602-00918,CUST-015,Pelham Dining Co,Restaurant Group,2026-02-14,Net 15,2026-03-01,39222.11,2026-03-03,2
SO-202602-00919,CUST-016,Marbury Food Hall,Restaurant Group,2026-02-23,Net 30,2026-03-25,35026.91,2026-03-31,6
SO-202602-00920,CUST-017,Weldon Kitchen,Distributor Resale,2026-02-11,Net 30,2026-03-13,25133.69,2026-03-18,5
SO-202602-00921,CUST-018,Pine Kitchen,Independent Restaurant,2026-02-08,Net 30,2026-03-10,43966.49,2026-03-15,5
SO-202602-00922,CUST-019,Birch Provisions,Independent Restaurant,2026-02-10,Net 30,2026-03-12,37288.97,2026-03-14,2
SO-202602-00923,CUST-020,Rushmoor Provisions,Independent Restaurant,2026-02-03,Net 30,2026-03-05,26483.11,2026-03-19,14
SO-202602-00924,CUST-021,Quarry Provisions,Independent Restaurant,2026-02-14,Net 15,2026-03-01,20321.36,2026-03-08,7
SO-202602-00925,CUST-022,Ockham Provisions,Distributor Resale,2026-02-11,Net 45,2026-03-28,25330.55,2026-04-04,7
SO-202602-00926,CUST-023,Ashford Grill,Independent Restaurant,2026-02-15,Net 30,2026-03-17,34562.87,2026-03-16,-1
SO-202602-00927,CUST-024,Hollow Kitchen,Independent Restaurant,2026-02-25,Net 30,2026-03-27,20650.66,2026-03-27,0
SO-202602-00928,CUST-025,Pendry Food Hall,Restaurant Group,2026-02-27,Net 15,2026-03-14,30295.43,2026-03-17,3
SO-202602-00929,CUST-026,Old Tavern,Institutional,2026-02-20,Net 30,2026-03-22,30463.08,2026-03-31,9
SO-202602-00930,CUST-027,Wexley Dining Co,Hotel & Hospitality,2026-02-16,Net 30,2026-03-18,39098.59,2026-03-19,1
SO-202602-00931,CUST-028,Gilman Food Hall,Independent Restaurant,2026-02-22,Net 45,2026-04-08,29734.23,2026-04-13,5
SO-202602-00932,CUST-029,Pine Bistro,Hotel & Hospitality,2026-02-28,Net 45,2026-04-14,26736.06,2026-04-23,9
SO-202602-00933,CUST-030,Norwood Food Hall,Independent Restaurant,2026-02-01,Net 15,2026-02-16,34955.6,2026-02-19,3
SO-202602-00934,CUST-031,Sutton Eatery,Independent Restaurant,2026-02-11,Net 30,2026-03-13,19142.23,2026-03-14,1
SO-202602-00935,CUST-032,Ashford Dining Co,Institutional,2026-02-10,Net 30,2026-03-12,39021.86,2026-03-28,16
SO-202602-00936,CUST-033,Norwood Tavern,Independent Restaurant,2026-02-21,Net 15,2026-03-08,35874.92,2026-03-12,4
SO-202602-00937,CUST-034,Ravensworth Eatery,Independent Restaurant,2026-02-22,Net 15,2026-03-09,38099.97,2026-03-20,11
SO-202602-00938,CUST-035,Hollow Tavern,Independent Restaurant,2026-02-16,Net 45,2026-04-02,49119.25,2026-04-07,5
SO-202602-00939,CUST-036,Tarleton Food Hall,Independent Restaurant,2026-02-08,Net 30,2026-03-10,11599.14,2026-03-09,-1
SO-202602-00940,CUST-037,Tarleton Grill,Institutional,2026-02-20,Net 45,2026-04-06,33760.28,2026-04-17,11
SO-202602-00941,CUST-038,Old Tavern,Independent Restaurant,2026-02-23,Net 15,2026-03-10,20985.78,2026-03-18,8
SO-202602-00942,CUST-039,Hartwell Kitchen,Institutional,2026-02-22,Net 15,2026-03-09,25996.97,2026-03-15,6
SO-202602-00943,CUST-040,Marlow Hospitality Group,Restaurant Group,2026-02-27,Net 30,2026-03-29,26832.0,2026-04-03,5
SO-202602-00944,CUST-041,Quarry Dining Co,Distributor Resale,2026-02-27,Net 15,2026-03-14,24035.08,2026-03-12,-2
SO-202602-00945,CUST-042,Tarleton Grill,Independent Restaurant,2026-02-06,Net 15,2026-02-21,24094.33,2026-02-24,3
SO-202602-00946,CUST-043,Quarry Provisions,Independent Restaurant,2026-02-09,Net 30,2026-03-11,43126.79,2026-03-18,7
SO-202602-00947,CUST-044,Fairhaven Provisions,Distributor Resale,2026-02-04,Net 15,2026-02-19,30692.47,2026-02-25,6
SO-202602-00948,CUST-045,Weldon Grill,Hotel & Hospitality,2026-02-09,Net 30,2026-03-11,32071.61,2026-03-13,2
SO-202602-00949,CUST-046,Fairhaven Bistro,Institutional,2026-02-28,Net 30,2026-03-30,36230.12,2026-04-15,16
SO-202602-00950,CUST-035,Hollow Tavern,Independent Restaurant,2026-02-15,Net 45,2026-04-01,28557.38,2026-04-05,4
SO-202602-00951,CUST-022,Ockham Provisions,Distributor Resale,2026-02-27,Net 45,2026-04-13,30267.52,2026-04-23,10
SO-202602-00952,CUST-020,Rushmoor Provisions,Independent Restaurant,2026-02-01,Net 30,2026-03-03,22990.75,2026-03-08,5
SO-202602-00953,CUST-042,Tarleton Grill,Independent Restaurant,2026-02-20,Net 15,2026-03-07,25479.25,2026-03-09,2
SO-202602-00954,CUST-029,Pine Bistro,Hotel & Hospitality,2026-02-20,Net 45,2026-04-06,26883.33,2026-04-12,6
SO-202602-00955,CUST-036,Tarleton Food Hall,Independent Restaurant,2026-02-19,Net 30,2026-03-21,21251.84,2026-03-27,6
SO-202603-00956,CUST-001,Copper Fork Group,Restaurant Group,2026-03-27,Net 45,2026-05-11,113845.55,2026-05-15,4
SO-202603-00957,CUST-002,Harborline Hospitality,Hotel & Hospitality,2026-03-06,Net 30,2026-04-05,63808.34,2026-04-07,2
SO-202603-00958,CUST-003,Vaughn & Sons Restaurant Co,Restaurant Group,2026-03-22,Net 45,2026-05-06,60334.41,2026-05-13,7
SO-202603-00959,CUST-004,Meridian Public Schools,Institutional,2026-03-22,Net 60,2026-05-21,76178.0,2026-06-01,11
SO-202603-00960,CUST-005,Bright Harbor Hotels,Hotel & Hospitality,2026-03-02,Net 30,2026-04-01,50497.52,2026-03-27,-5
SO-202603-00961,CUST-006,Ridgeline Kitchens Group,Restaurant Group,2026-03-11,Net 30,2026-04-10,52628.06,2026-04-23,13
SO-202603-00962,CUST-007,Ashgrove Dining Partners,Restaurant Group,2026-03-30,Net 45,2026-05-14,46270.17,2026-05-17,3
SO-202603-00963,CUST-008,Northfield Medical Center,Institutional,2026-03-10,Net 60,2026-05-09,32815.72,2026-05-14,5
SO-202603-00964,CUST-009,Stonecrest Resale Supply,Distributor Resale,2026-03-31,Net 30,2026-04-30,48020.64,2026-05-08,8
SO-202603-00965,CUST-010,Lakeside Catering Co,Independent Restaurant,2026-03-28,Net 30,2026-04-27,45246.37,2026-05-05,8
SO-202603-00966,CUST-011,Sutton Kitchen,Institutional,2026-03-04,Net 45,2026-04-18,27344.27,2026-05-02,14
SO-202603-00967,CUST-012,Pendry Bistro,Institutional,2026-03-22,Net 45,2026-05-06,29108.6,2026-05-11,5
SO-202603-00968,CUST-013,Brackley Public House,Restaurant Group,2026-03-23,Net 15,2026-04-07,43182.5,2026-04-10,3
SO-202603-00969,CUST-014,Sutton Dining Co,Hotel & Hospitality,2026-03-14,Net 30,2026-04-13,19101.03,2026-04-20,7
SO-202603-00970,CUST-015,Pelham Dining Co,Restaurant Group,2026-03-02,Net 15,2026-03-17,45385.51,2026-03-15,-2
SO-202603-00971,CUST-016,Marbury Food Hall,Restaurant Group,2026-03-09,Net 30,2026-04-08,34901.8,2026-04-14,6
SO-202603-00972,CUST-017,Weldon Kitchen,Distributor Resale,2026-03-10,Net 30,2026-04-09,33790.44,2026-04-13,4
SO-202603-00973,CUST-018,Pine Kitchen,Independent Restaurant,2026-03-05,Net 30,2026-04-04,45853.19,2026-04-15,11
SO-202603-00974,CUST-019,Birch Provisions,Independent Restaurant,2026-03-03,Net 30,2026-04-02,45761.9,2026-03-31,-2
SO-202603-00975,CUST-020,Rushmoor Provisions,Independent Restaurant,2026-03-06,Net 30,2026-04-05,37024.89,2026-04-10,5
SO-202603-00976,CUST-021,Quarry Provisions,Independent Restaurant,2026-03-28,Net 15,2026-04-12,30087.67,2026-04-16,4
SO-202603-00977,CUST-022,Ockham Provisions,Distributor Resale,2026-03-28,Net 45,2026-05-12,15525.31,2026-05-16,4
SO-202603-00978,CUST-023,Ashford Grill,Independent Restaurant,2026-03-03,Net 30,2026-04-02,24932.44,2026-04-08,6
SO-202603-00979,CUST-024,Hollow Kitchen,Independent Restaurant,2026-03-25,Net 30,2026-04-24,38198.71,2026-04-21,-3
SO-202603-00980,CUST-025,Pendry Food Hall,Restaurant Group,2026-03-28,Net 15,2026-04-12,31355.63,2026-04-18,6
SO-202603-00981,CUST-026,Old Tavern,Institutional,2026-03-30,Net 30,2026-04-29,25838.97,2026-05-07,8
SO-202603-00982,CUST-027,Wexley Dining Co,Hotel & Hospitality,2026-03-15,Net 30,2026-04-14,29976.52,2026-04-14,0
SO-202603-00983,CUST-028,Gilman Food Hall,Independent Restaurant,2026-03-23,Net 45,2026-05-07,56548.12,2026-05-08,1
SO-202603-00984,CUST-029,Pine Bistro,Hotel & Hospitality,2026-03-09,Net 45,2026-04-23,23708.88,2026-04-29,6
SO-202603-00985,CUST-030,Norwood Food Hall,Independent Restaurant,2026-03-06,Net 15,2026-03-21,40714.47,2026-03-27,6
SO-202603-00986,CUST-031,Sutton Eatery,Independent Restaurant,2026-03-04,Net 30,2026-04-03,25226.14,2026-04-03,0
SO-202603-00987,CUST-032,Ashford Dining Co,Institutional,2026-03-25,Net 30,2026-04-24,36706.12,2026-05-10,16
SO-202603-00988,CUST-033,Norwood Tavern,Independent Restaurant,2026-03-13,Net 15,2026-03-28,39627.36,2026-04-09,12
SO-202603-00989,CUST-034,Ravensworth Eatery,Independent Restaurant,2026-03-30,Net 15,2026-04-14,52195.25,2026-04-21,7
SO-202603-00990,CUST-035,Hollow Tavern,Independent Restaurant,2026-03-05,Net 45,2026-04-19,40884.6,2026-04-20,1
SO-202603-00991,CUST-036,Tarleton Food Hall,Independent Restaurant,2026-03-13,Net 30,2026-04-12,18751.08,2026-04-12,0
SO-202603-00992,CUST-037,Tarleton Grill,Institutional,2026-03-29,Net 45,2026-05-13,41165.18,2026-05-27,14
SO-202603-00993,CUST-038,Old Tavern,Independent Restaurant,2026-03-02,Net 15,2026-03-17,28400.98,2026-03-31,14
SO-202603-00994,CUST-039,Hartwell Kitchen,Institutional,2026-03-06,Net 15,2026-03-21,35166.56,2026-04-04,14
SO-202603-00995,CUST-040,Marlow Hospitality Group,Restaurant Group,2026-03-13,Net 30,2026-04-12,23528.51,2026-04-20,8
SO-202603-00996,CUST-041,Quarry Dining Co,Distributor Resale,2026-03-21,Net 15,2026-04-05,31894.91,2026-04-03,-2
SO-202603-00997,CUST-042,Tarleton Grill,Independent Restaurant,2026-03-14,Net 15,2026-03-29,26452.96,2026-03-26,-3
SO-202603-00998,CUST-043,Quarry Provisions,Independent Restaurant,2026-03-16,Net 30,2026-04-15,44875.47,2026-04-21,6
SO-202603-00999,CUST-044,Fairhaven Provisions,Distributor Resale,2026-03-24,Net 15,2026-04-08,42445.24,2026-04-19,11
SO-202603-01000,CUST-045,Weldon Grill,Hotel & Hospitality,2026-03-24,Net 30,2026-04-23,28394.69,2026-04-30,7
SO-202603-01001,CUST-046,Fairhaven Bistro,Institutional,2026-03-09,Net 30,2026-04-08,26437.33,2026-04-21,13
SO-202603-01002,CUST-022,Ockham Provisions,Distributor Resale,2026-03-16,Net 45,2026-04-30,20668.43,2026-05-10,10
SO-202603-01003,CUST-020,Rushmoor Provisions,Independent Restaurant,2026-03-17,Net 30,2026-04-16,26521.01,2026-04-26,10
SO-202603-01004,CUST-042,Tarleton Grill,Independent Restaurant,2026-03-12,Net 15,2026-03-27,29754.23,2026-03-23,-4
SO-202603-01005,CUST-029,Pine Bistro,Hotel & Hospitality,2026-03-08,Net 45,2026-04-22,31905.27,2026-04-28,6
SO-202603-01006,CUST-036,Tarleton Food Hall,Independent Restaurant,2026-03-17,Net 30,2026-04-16,21921.4,2026-04-16,0
SO-202603-01007,CUST-003,Vaughn & Sons Restaurant Co,Restaurant Group,2026-03-10,Net 45,2026-04-24,238601.32,2026-05-02,8
SO-202603-01008,CUST-003,Vaughn & Sons Restaurant Co,Restaurant Group,2026-03-21,Net 45,2026-05-05,235793.75,2026-05-04,-1
SO-202604-01009,CUST-001,Copper Fork Group,Restaurant Group,2026-04-11,Net 45,2026-05-26,109319.43,2026-05-30,4
SO-202604-01010,CUST-002,Harborline Hospitality,Hotel & Hospitality,2026-04-17,Net 30,2026-05-17,87898.65,2026-05-19,2
SO-202604-01011,CUST-003,Vaughn & Sons Restaurant Co,Restaurant Group,2026-04-10,Net 45,2026-05-25,64343.96,2026-05-25,0
SO-202604-01012,CUST-004,Meridian Public Schools,Institutional,2026-04-26,Net 60,2026-06-25,77566.19,2026-07-15,20
SO-202604-01013,CUST-005,Bright Harbor Hotels,Hotel & Hospitality,2026-04-15,Net 30,2026-05-15,55561.59,2026-05-15,0
SO-202604-01014,CUST-006,Ridgeline Kitchens Group,Restaurant Group,2026-04-01,Net 30,2026-05-01,53412.99,2026-05-19,18
SO-202604-01015,CUST-007,Ashgrove Dining Partners,Restaurant Group,2026-04-27,Net 45,2026-06-11,70794.42,2026-06-14,3
SO-202604-01016,CUST-008,Northfield Medical Center,Institutional,2026-04-12,Net 60,2026-06-11,39779.05,2026-06-17,6
SO-202604-01017,CUST-009,Stonecrest Resale Supply,Distributor Resale,2026-04-09,Net 30,2026-05-09,48070.09,2026-05-21,12
SO-202604-01018,CUST-010,Lakeside Catering Co,Independent Restaurant,2026-04-14,Net 30,2026-05-14,47908.46,2026-05-17,3
SO-202604-01019,CUST-011,Sutton Kitchen,Institutional,2026-04-09,Net 45,2026-05-24,28678.43,2026-05-31,7
SO-202604-01020,CUST-012,Pendry Bistro,Institutional,2026-04-05,Net 45,2026-05-20,25948.01,2026-05-27,7
SO-202604-01021,CUST-013,Brackley Public House,Restaurant Group,2026-04-17,Net 15,2026-05-02,65961.29,2026-05-08,6
SO-202604-01022,CUST-014,Sutton Dining Co,Hotel & Hospitality,2026-04-30,Net 30,2026-05-30,15235.54,2026-06-05,6
SO-202604-01023,CUST-015,Pelham Dining Co,Restaurant Group,2026-04-19,Net 15,2026-05-04,40671.35,2026-05-04,0
SO-202604-01024,CUST-016,Marbury Food Hall,Restaurant Group,2026-04-15,Net 30,2026-05-15,40228.6,2026-05-21,6
SO-202604-01025,CUST-017,Weldon Kitchen,Distributor Resale,2026-04-23,Net 30,2026-05-23,44174.76,2026-05-29,6
SO-202604-01026,CUST-018,Pine Kitchen,Independent Restaurant,2026-04-09,Net 30,2026-05-09,47372.68,2026-05-16,7
SO-202604-01027,CUST-019,Birch Provisions,Independent Restaurant,2026-04-03,Net 30,2026-05-03,42384.78,2026-05-06,3
SO-202604-01028,CUST-020,Rushmoor Provisions,Independent Restaurant,2026-04-22,Net 30,2026-05-22,20362.3,2026-06-03,12
SO-202604-01029,CUST-021,Quarry Provisions,Independent Restaurant,2026-04-29,Net 15,2026-05-14,32911.95,2026-05-15,1
SO-202604-01030,CUST-022,Ockham Provisions,Distributor Resale,2026-04-19,Net 45,2026-06-03,17093.13,2026-06-08,5
SO-202604-01031,CUST-023,Ashford Grill,Independent Restaurant,2026-04-25,Net 30,2026-05-25,35589.37,2026-05-24,-1
SO-202604-01032,CUST-024,Hollow Kitchen,Independent Restaurant,2026-04-14,Net 30,2026-05-14,17762.95,2026-05-10,-4
SO-202604-01033,CUST-025,Pendry Food Hall,Restaurant Group,2026-04-04,Net 15,2026-04-19,34237.5,2026-04-26,7
SO-202604-01034,CUST-026,Old Tavern,Institutional,2026-04-29,Net 30,2026-05-29,32780.33,2026-06-06,8
SO-202604-01035,CUST-027,Wexley Dining Co,Hotel & Hospitality,2026-04-29,Net 30,2026-05-29,53929.72,2026-05-27,-2
SO-202604-01036,CUST-028,Gilman Food Hall,Independent Restaurant,2026-04-17,Net 45,2026-06-01,32846.38,2026-06-03,2
SO-202604-01037,CUST-029,Pine Bistro,Hotel & Hospitality,2026-04-27,Net 45,2026-06-11,32401.5,2026-06-19,8
SO-202604-01038,CUST-030,Norwood Food Hall,Independent Restaurant,2026-04-14,Net 15,2026-04-29,38808.66,2026-05-06,7
SO-202604-01039,CUST-031,Sutton Eatery,Independent Restaurant,2026-04-04,Net 30,2026-05-04,26158.95,2026-05-03,-1
SO-202604-01040,CUST-032,Ashford Dining Co,Institutional,2026-04-12,Net 30,2026-05-12,49163.5,2026-05-24,12
SO-202604-01041,CUST-033,Norwood Tavern,Independent Restaurant,2026-04-20,Net 15,2026-05-05,41623.33,2026-05-12,7
SO-202604-01042,CUST-034,Ravensworth Eatery,Independent Restaurant,2026-04-29,Net 15,2026-05-14,46129.43,2026-05-26,12
SO-202604-01043,CUST-035,Hollow Tavern,Independent Restaurant,2026-04-30,Net 45,2026-06-14,36448.15,2026-06-15,1
SO-202604-01044,CUST-036,Tarleton Food Hall,Independent Restaurant,2026-04-17,Net 30,2026-05-17,13707.41,2026-05-20,3
SO-202604-01045,CUST-037,Tarleton Grill,Institutional,2026-04-26,Net 45,2026-06-10,35267.78,2026-06-18,8
SO-202604-01046,CUST-038,Old Tavern,Independent Restaurant,2026-04-18,Net 15,2026-05-03,30166.12,2026-05-11,8
SO-202604-01047,CUST-039,Hartwell Kitchen,Institutional,2026-04-27,Net 15,2026-05-12,54447.3,2026-05-20,8
SO-202604-01048,CUST-040,Marlow Hospitality Group,Restaurant Group,2026-04-05,Net 30,2026-05-05,25692.75,2026-05-09,4
SO-202604-01049,CUST-041,Quarry Dining Co,Distributor Resale,2026-04-27,Net 15,2026-05-12,34647.88,2026-05-10,-2
